sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2255,-2116,46,123,955.0000000000001
2260,-2704,52,168,1287.2999999999997
2265,-2401,49,104,944.0999999999999
2270,-2916,54,145,1220.7999999999997
2275,-2916,54,154,1200.6000000000001
2280,-2916,54,164,1283.3
2285,-1764,42,88,762.5
2290,-1024,32,74,612.1
2295,-2209,47,122,932.0
2300,-4356,66,144,1144.4
2305,-3249,57,147,1142.0
2310,-1849,43,152,1263.1999999999998
2315,-1936,44,143,1134.2
2320,-2809,53,137,1128.8000000000002
2325,-2601,51,122,1063.4
2330,-2401,49,178,1434.3
2335,-2704,52,141,1141.4
2340,-3025,55,131,1178.0
2345,-1521,39,98,860.0
2350,-3481,59,123,1095.7
2355,-4356,66,158,1423.1000000000001
2360,-5625,75,270,2335.9000000000005
2365,-8281,91,379,3298.3
2370,-10609,103,387,3291.399999999999
2375,-10000,100,329,2807.0
2380,-7056,84,375,3135.7000000000003
2385,-4096,64,290,2399.7999999999997
2390,-3721,61,236,1933.7999999999997
2395,-3136,56,143,1187.2
2400,-3364,58,169,1462.6999999999998
2405,-6241,79,228,1978.4
2410,-5476,74,260,2125.0
2415,-2500,50,189,1478.1999999999996
2420,-784,28,53,456.19999999999993
2425,-2025,45,88,775.2
2430,-3136,56,114,1010.5000000000001
2435,-4356,66,146,1230.0000000000002
2440,-2916,54,145,1288.6
2445,-2601,51,168,1492.8000000000004
2450,-1936,44,98,847.1
2455,-2809,53,121,1009.1999999999998
2460,-1764,42,111,952.7
2465,-1369,37,100,910.9
2470,-2809,53,95,803.7
2475,-3364,58,127,1079.9
2480,-5776,76,186,1583.0999999999997
2485,-6561,81,246,2111.0999999999995
2490,-7225,85,235,1909.0
2495,-6241,79,262,1953.1000000000001
2500,-8100,90,256,2029.3999999999999
2505,-5625,75,255,2087.2000000000003
2510,-6400,80,322,2563.4000000000005
2515,-9216,96,314,2498.3
2520,-5625,75,263,2042.2999999999997
2525,-2704,52,175,1368.4
2530,-3600,60,177,1454.7000000000003
2535,-3969,63,181,1382.3999999999999
2540,-3600,60,160,1332.6000000000001
2545,-3721,61,145,1258.3999999999999
2550,-2916,54,132,1099.2999999999997
2555,-2401,49,101,847.3
2560,-3364,58,161,1323.6000000000001
2565,-3249,57,107,923.7
2570,-1225,35,90,835.6000000000001
2575,-1369,37,55,474.59999999999997
2580,-2704,52,110,944.9
2585,-1369,37,71,631.2
2590,-900,30,60,526.3000000000001
2595,-961,31,41,364.09999999999997
2600,-1369,37,50,435.19999999999993
2605,-1936,44,61,545.3
2610,-1296,36,74,584.6
2615,-1600,40,100,769.4000000000001
2620,-1444,38,80,723.6
2625,-3025,55,150,1317.3000000000002
2630,-2916,54,122,1075.7
2635,-1521,39,66,557.8999999999999
2640,-1681,41,93,800.5
2645,-961,31,87,745.7
2650,-484,22,37,293.99999999999994
2655,-676,26,46,393.3
2660,-841,29,48,399.50000000000006
2665,-1089,33,72,638.6
2670,-1764,42,79,703.8
2675,-1444,38,76,607.5999999999999
2680,-1156,34,54,451.7
2685,-2209,47,71,628.1
2690,-2401,49,104,944.2999999999998
2695,-841,29,39,329.1
2700,-2025,45,96,884.2000000000002
2705,-2500,50,147,1245.9999999999998
2710,-3969,63,136,1155.3000000000002
2715,-4096,64,164,1330.3
2720,-3721,61,137,1110.8000000000002
2725,-4225,65,183,1529.3000000000002
2730,-5476,74,227,1822.0
2735,-5041,71,271,1959.3000000000004
2740,-3600,60,147,1177.0
2745,-2500,50,126,1058.6
2750,-1089,33,78,648.6
2755,-2809,53,132,1023.5
2760,-1936,44,95,821.1
2765,-2704,52,121,1085.3999999999999
2770,-2025,45,108,947.3000000000002
2775,-3136,56,121,966.9999999999999
2780,-2916,54,103,837.8
2785,-1849,43,128,982.3
2790,-2500,50,160,1319.3999999999999
2795,-2116,46,149,1148.8999999999996
2800,-1369,37,67,589.1
2805,-2401,49,112,960.5999999999999
2810,-2401,49,123,1034.9
2815,-1089,33,50,407.9
2820,-1521,39,83,689.3
2825,-1225,35,74,650.3000000000001
2830,-1849,43,113,983.3
2835,-2500,50,118,971.4
2840,-3249,57,162,1314.1
2845,-3025,55,124,1028.3
2850,-1936,44,116,899.3
2855,-1764,42,119,942.1999999999999
2860,-2116,46,118,988.9999999999999
2865,-1024,32,50,427.40000000000003
2870,-729,27,49,419.5
2875,-529,23,45,343.9
2880,-1521,39,63,525.4
2885,-2500,50,108,952.0000000000002
2890,-3600,60,137,1236.6
2895,-2116,46,78,684.2
2900,-1681,41,102,874.1000000000001
2905,-1681,41,100,892.9000000000001
2910,-1600,40,70,599.2
2915,-2025,45,88,707.4999999999999
2920,-3364,58,158,1349.6
2925,-5329,73,174,1430.1000000000001
2930,-5329,73,198,1661.7
2935,-5476,74,207,1730.3000000000002
2940,-2500,50,132,1122.3
