sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3310,-2401,49,85,740.1999999999999
3315,-3364,58,118,954.5
3320,-6084,78,168,1424.6999999999998
3325,-6241,79,220,1854.2999999999995
3330,-4624,68,187,1548.7
3335,-2916,54,127,1100.7
3340,-3969,63,168,1270.4
3345,-2209,47,112,926.4000000000001
3350,-4225,65,167,1417.1000000000001
3355,-1681,41,143,1190.3000000000002
3360,-2116,46,88,802.5
3365,-3249,57,147,1225.9
3370,-1681,41,87,715.6999999999999
3375,-2916,54,116,971.3999999999999
3380,-2916,54,140,1196.3
3385,-2916,54,141,1147.9
3390,-2500,50,103,912.8000000000001
3395,-3136,56,121,1023.0
3400,-3025,55,164,1347.2
3405,-3136,56,132,1176.8000000000002
3410,-2500,50,132,1106.7
3415,-2116,46,88,755.1
3420,-3481,59,118,1003.4000000000001
3425,-2601,51,145,1169.6
3430,-1521,39,98,857.0
3435,-2916,54,124,1005.8
3440,-2704,52,129,1068.6
3445,-3844,62,116,1044.7
3450,-2304,48,106,922.0
3455,-3025,55,120,1035.7
3460,-3025,55,122,983.7999999999998
3465,-2209,47,125,1000.2999999999997
3470,-3844,62,152,1233.6000000000001
3475,-7396,86,236,2022.7
3480,-4096,64,192,1635.7
3485,-3969,63,153,1200.3999999999999
3490,-2401,49,146,1171.6999999999998
3495,-1089,33,76,622.4000000000001
3500,-3249,57,98,790.7
3505,-1296,36,77,642.2
3510,-1369,37,77,621.3
3515,-1089,33,85,711.3
3520,-1600,40,85,753.2
3525,-1156,34,85,760.9000000000001
3530,-3249,57,108,932.0000000000002
3535,-1225,35,79,675.9
3540,-2401,49,113,962.8
3545,-1444,38,65,567.5000000000001
3550,-289,17,30,260.3
3555,-900,30,44,390.5
3560,-961,31,47,394.5
3565,-1849,43,68,570.2
3570,-729,27,39,328.30000000000007
3575,-841,29,46,384.29999999999995
3580,-2209,47,105,890.6000000000001
3585,-2401,49,114,1000.2
3590,-1936,44,87,785.8999999999999
3595,-4761,69,178,1451.7
3600,-3844,62,199,1592.9
3605,-2209,47,128,1073.8000000000002
3610,-4356,66,147,1243.8000000000002
3615,-5776,76,224,1788.2000000000003
3620,-4624,68,183,1523.2
3625,-3721,61,143,1195.0
3630,-1369,37,85,714.6
3635,-3721,61,137,1128.2
3640,-2025,45,114,959.3
3645,-1936,44,94,858.5
3650,-841,29,50,417.8
3655,-441,21,35,306.5
3660,-961,31,58,520.7999999999998
3665,-784,28,62,497.70000000000005
3670,-1600,40,67,590.2
3675,-1156,34,56,488.1
3680,-3136,56,112,978.0999999999999
3685,-2809,53,119,1058.1
3690,-2304,48,126,1081.9
3695,-1156,34,59,493.90000000000003
3700,-324,18,38,321.09999999999997
3705,-576,24,33,270.7
3710,-1444,38,85,693.5
3715,-1296,36,84,689.3000000000001
3720,-6241,79,188,1453.6
3725,-8100,90,254,2085.1000000000004
3730,-4624,68,237,1975.1
3735,-2704,52,147,1163.3000000000002
3740,-2304,48,122,1027.4
3745,-3364,58,119,998.8000000000001
3750,-3721,61,146,1232.6999999999998
3755,-3600,60,181,1480.0000000000002
3760,-1681,41,80,696.8999999999999
3765,-2601,51,95,862.1000000000001
3770,-2401,49,112,976.6999999999999
3775,-5329,73,189,1560.8
3780,-10000,100,265,2165.7
3785,-6724,82,243,2018.8000000000002
3790,-4761,69,200,1695.8999999999996
3795,-2116,46,105,893.0999999999998
3800,-1444,38,55,497.5
3805,-784,28,73,599.0999999999999
3810,-441,21,33,279.79999999999995
3815,-729,27,48,400.4000000000001
3820,-1156,34,49,409.0
3825,-3249,57,135,1084.1
3830,-4624,68,181,1485.8999999999999
3835,-3969,63,166,1368.1999999999998
3840,-1024,32,80,676.1
3845,-1156,34,54,465.1
3850,-1681,41,74,669.1
3855,-1024,32,86,678.6999999999999
3860,-1024,32,56,447.7
3865,-1936,44,95,775.7
3870,-1849,43,86,765.4
3875,-3969,63,166,1313.1
3880,-5625,75,211,1634.3000000000002
3885,-5476,74,182,1516.8
3890,-5929,77,198,1617.9000000000003
3895,-8464,92,225,1893.6000000000001
3900,-7569,87,272,2234.7
3905,-4225,65,143,1260.3000000000002
3910,-7569,87,177,1491.5000000000002
3915,-6889,83,287,2414.3
3920,-7569,87,310,2515.6000000000004
3925,-8281,91,378,2969.0999999999995
3930,-10201,101,300,2485.8
3935,-9409,97,329,2659.9
3940,-7744,88,285,2386.2999999999997
3945,-4489,67,268,2075.8
3950,-3481,59,139,1158.8
3955,-1681,41,116,904.5999999999999
3960,-1444,38,103,895.2
3965,-2500,50,122,981.3000000000002
3970,-2401,49,84,725.4000000000001
3975,-625,25,58,486.9
3980,-1156,34,56,459.80000000000007
3985,-1936,44,96,784.6
3990,-1849,43,71,625.9999999999999
3995,-1296,36,62,542.8
4000,-2601,51,119,1017.6
4005,-5476,74,176,1489.7
4010,-6084,78,212,1735.5
4015,-8649,93,299,2356.2999999999997
4020,-3844,62,239,1935.4000000000003
4025,-3025,55,108,925.3999999999999
4030,-5776,76,174,1357.6999999999998
4035,-7225,85,247,2003.1000000000001
4040,-7744,88,268,2167.7
4045,-6724,82,278,2321.3999999999996
4050,-7569,87,251,2058.5
4055,-5625,75,231,1964.5
